,Date,AXP,FB,INTC,MCD,PG,WMT
267,2011-01-20,40.282993,,16.145967000000002,58.488003000000006,50.875519,45.594409999999996
268,2011-01-21,40.932564,,16.045773999999998,58.371277,50.960564,45.382683
269,2011-01-24,40.745701000000004,,16.369469,58.659206000000005,51.4786,45.643269000000004
270,2011-01-25,39.864769,,16.608376999999997,58.737038,51.571384,46.628601
271,2011-01-26,39.562225,,16.762518,58.495808,51.1152,46.677475
272,2011-01-27,39.633419,,16.762518,57.85768100000001,49.622963,46.881054
273,2011-01-28,39.028328,,16.539015,57.025020999999995,49.638412,46.172588
274,2011-01-31,38.601192,,16.539015,57.328529,48.811119,45.659554
275,2011-02-01,38.796963,,16.554434,57.17289,48.648742999999996,45.871288
276,2011-02-02,38.903751,,16.616085,57.30518000000001,48.548233,45.488548
277,2011-02-03,38.734673,,16.764692,57.453041000000006,48.633278000000004,45.537415
278,2011-02-04,38.992729,,16.850187,57.624233,49.182251,45.626987
279,2011-02-07,39.882576,,16.857958,57.157318000000004,49.909027,45.659554
280,2011-02-08,40.825798,,16.819094,58.643646,49.978629999999995,45.911999
281,2011-02-09,40.68343,,16.679192,59.08720400000001,49.785332000000004,46.197018
282,2011-02-10,41.439780999999996,,16.943457000000002,58.954914,49.932235999999996,45.268681
283,2011-02-11,41.599957,,16.912367,59.250626000000004,50.048214,45.350109
284,2011-02-14,41.395283,,16.764692,59.328444999999995,49.901325,44.625351
285,2011-02-15,41.101643,,16.671426999999998,59.258427000000005,49.421928,44.747505
286,2011-02-16,41.697829999999996,,16.904593,59.157245999999994,49.298225,44.421772
287,2011-02-17,40.736809,,17.075579,59.126114,49.483788,44.584637
288,2011-02-18,40.514355,,17.207708,59.242847,49.715736,45.097675
289,2011-02-22,39.41095,,16.951225,58.908234,49.53791,43.705158000000004
290,2011-02-23,38.654587,,16.438257,58.511364,49.599765999999995,43.183983000000005
291,2011-02-24,38.761371999999994,,16.547071,58.526901,48.749256,42.418518
292,2011-02-25,38.734673,,16.990084,58.401402000000004,48.586890999999994,42.14164
